Ionic radius ,Temperature,Frequency,Re(Z),Img(Z)
2.06e-10,35,14.5,75500.0,6730.0
2.06e-10,35,13.2,76000.0,7150.0
2.06e-10,35,12.0,76500.0,7750.0
2.06e-10,35,11.0,77100.0,7960.0
2.06e-10,35,10.0,77600.0,8240.0
2.06e-10,35,9.12,78200.0,8550.0
2.06e-10,35,8.32,78900.0,8930.0
2.06e-10,35,7.59,79400.0,9270.0
2.06e-10,35,6.92,79900.0,9670.0
2.06e-10,35,6.31,80800.0,10100.0
2.06e-10,35,5.75,81400.0,10200.0
2.06e-10,35,5.25,82300.0,10600.0
2.06e-10,35,4.79,82800.0,11000.0
2.06e-10,35,4.37,83600.0,11500.0
2.06e-10,35,3.98,84500.0,11500.0
2.06e-10,35,3.63,85200.0,11900.0
2.06e-10,35,3.31,86300.0,12200.0
2.06e-10,35,3.02,87100.0,12400.0
2.06e-10,35,2.75,87800.0,12900.0
2.06e-10,35,2.51,88800.0,13000.0
2.06e-10,35,2.29,89800.0,13200.0
2.06e-10,35,2.09,90800.0,13600.0
2.06e-10,35,1.91,91800.0,13800.0
2.06e-10,35,1.74,92800.0,13900.0
2.06e-10,35,1.58,93900.0,14300.0
2.06e-10,35,1.45,94800.0,14400.0
2.06e-10,35,1.32,95600.0,14800.0
2.06e-10,35,1.2,96900.0,15000.0
2.06e-10,35,1.1,98000.0,15000.0
2.06e-10,35,1.0,99300.0,15400.0
2.06e-10,40,1000000.0,3460.0,1330.0
2.06e-10,40,912000.0,3480.0,1460.0
2.06e-10,40,832000.0,3560.0,1520.0
2.06e-10,40,759000.0,3590.0,1630.0
2.06e-10,40,692000.0,3650.0,1770.0
2.06e-10,40,631000.0,3690.0,1870.0
2.06e-10,40,575000.0,3750.0,2000.0
2.06e-10,40,525000.0,3780.0,2140.0
2.06e-10,40,479000.0,3870.0,2310.0
2.06e-10,40,437000.0,3920.0,2440.0
2.06e-10,40,398000.0,3980.0,2620.0
2.06e-10,40,363000.0,4040.0,2830.0
2.06e-10,40,331000.0,4110.0,3030.0
2.06e-10,40,302000.0,4210.0,3250.0
2.06e-10,40,275000.0,4290.0,3490.0
2.06e-10,40,251000.0,4360.0,3750.0
2.06e-10,40,229000.0,4460.0,4030.0
2.06e-10,40,209000.0,4540.0,4350.0
2.06e-10,40,191000.0,4640.0,4700.0
2.06e-10,40,174000.0,4740.0,5070.0
2.06e-10,40,158000.0,4880.0,5480.0
2.06e-10,40,145000.0,5020.0,5920.0
2.06e-10,40,132000.0,5170.0,6390.0
2.06e-10,40,120000.0,5340.0,6910.0
2.06e-10,40,110000.0,5530.0,7470.0
2.06e-10,40,100000.0,5740.0,8100.0
2.06e-10,40,91200.0,5990.0,8790.0
2.06e-10,40,83200.0,6250.0,9510.0
2.06e-10,40,75900.0,6550.0,10300.0
2.06e-10,40,69200.0,6940.0,11100.0
2.06e-10,40,63100.0,7330.0,12100.0
2.06e-10,40,57500.0,7890.0,13000.0
2.06e-10,40,52500.0,8440.0,14100.0
2.06e-10,40,47900.0,9180.0,15200.0
2.06e-10,40,43700.0,9890.0,16400.0
2.06e-10,40,39800.0,10800.0,17600.0
2.06e-10,40,36300.0,11800.0,18800.0
2.06e-10,40,33100.0,12900.0,20100.0
2.06e-10,40,30200.0,14200.0,21400.0
2.06e-10,40,27500.0,15500.0,22700.0
2.06e-10,40,25100.0,17400.0,24100.0
2.06e-10,40,22900.0,19100.0,25300.0
2.06e-10,40,20900.0,21000.0,26400.0
2.06e-10,40,19100.0,23200.0,27500.0
2.06e-10,40,17400.0,25600.0,28500.0
2.06e-10,40,15800.0,27900.0,29300.0
2.06e-10,40,14500.0,30500.0,30000.0
2.06e-10,40,13200.0,35400.0,31100.0
2.06e-10,40,12000.0,38100.0,31300.0
2.06e-10,40,11000.0,41100.0,30900.0
2.06e-10,40,10000.0,44000.0,30200.0
2.06e-10,40,9120.0,46700.0,29700.0
2.06e-10,40,8320.0,49300.0,28700.0
2.06e-10,40,7590.0,51500.0,27200.0
2.06e-10,40,6920.0,53800.0,26100.0
2.06e-10,40,6310.0,55800.0,24800.0
2.06e-10,40,5750.0,57400.0,23300.0
2.06e-10,40,5250.0,59000.0,21900.0
2.06e-10,40,4790.0,60700.0,20600.0
2.06e-10,40,4370.0,61700.0,19200.0
2.06e-10,40,3980.0,62600.0,17600.0
2.06e-10,40,3630.0,63600.0,16300.0
2.06e-10,40,3310.0,64600.0,15100.0
2.06e-10,40,3020.0,65100.0,13900.0
2.06e-10,40,2750.0,65500.0,12700.0
2.06e-10,40,2510.0,66200.0,11600.0
2.06e-10,40,2290.0,66800.0,10500.0
2.06e-10,40,2090.0,66800.0,9570.0
2.06e-10,40,1910.0,66900.0,8540.0
2.06e-10,40,1740.0,67400.0,7840.0
2.06e-10,40,1580.0,67700.0,7100.0
2.06e-10,40,1450.0,67700.0,6300.0
2.06e-10,40,1320.0,67600.0,5560.0
2.06e-10,40,1200.0,68100.0,5110.0
2.06e-10,40,1100.0,68000.0,4580.0
2.06e-10,40,1000.0,67900.0,3900.0
2.06e-10,40,912.0,67800.0,3530.0
2.06e-10,40,832.0,68200.0,3190.0
2.06e-10,40,759.0,67900.0,2720.0
2.06e-10,40,692.0,67700.0,2340.0
2.06e-10,40,631.0,67800.0,2060.0
2.06e-10,40,575.0,68000.0,1800.0
2.06e-10,40,525.0,67800.0,1570.0
2.06e-10,40,479.0,67500.0,1380.0
2.06e-10,40,437.0,67600.0,1150.0
2.06e-10,40,398.0,67700.0,1030.0
2.06e-10,40,363.0,67500.0,857.0
2.06e-10,40,331.0,67400.0,809.0
2.06e-10,40,302.0,67500.0,667.0
2.06e-10,40,275.0,67400.0,523.0
2.06e-10,40,251.0,67300.0,558.0
2.06e-10,40,229.0,67000.0,477.0
2.06e-10,40,209.0,67400.0,499.0
2.06e-10,40,191.0,67100.0,456.0
2.06e-10,40,174.0,66900.0,411.0
2.06e-10,40,158.0,66800.0,553.0
2.06e-10,40,145.0,67300.0,490.0
2.06e-10,40,132.0,67100.0,630.0
2.06e-10,40,120.0,66700.0,741.0
2.06e-10,40,110.0,66900.0,765.0
2.06e-10,40,100.0,67300.0,814.0
2.06e-10,40,91.2,67100.0,1050.0
2.06e-10,40,83.2,66800.0,1160.0
2.06e-10,40,75.9,67200.0,1320.0
2.06e-10,40,69.2,67300.0,1340.0
2.06e-10,40,63.1,67100.0,1850.0
2.06e-10,40,57.5,67300.0,1630.0
2.06e-10,40,52.5,66300.0,2110.0
2.06e-10,40,47.9,68100.0,2210.0
2.06e-10,40,43.7,67500.0,2430.0
2.06e-10,40,39.8,67500.0,2460.0
2.06e-10,40,36.3,68300.0,2580.0
2.06e-10,40,33.1,68300.0,3000.0
2.06e-10,40,30.2,68100.0,3190.0
2.06e-10,40,27.5,68200.0,3470.0
2.06e-10,40,25.1,68700.0,3670.0
2.06e-10,40,22.9,68700.0,3910.0
2.06e-10,40,20.9,68800.0,3900.0
2.06e-10,40,19.1,68800.0,4340.0
2.06e-10,40,17.4,69700.0,4640.0
2.06e-10,40,15.8,69900.0,4790.0
2.06e-10,40,14.5,69900.0,5300.0
2.06e-10,40,13.2,70500.0,5450.0
2.06e-10,40,12.0,71300.0,5920.0
2.06e-10,40,11.0,71200.0,5910.0
2.06e-10,40,10.0,71400.0,6100.0
2.06e-10,40,9.12,72200.0,6300.0
2.06e-10,40,8.32,72700.0,6530.0
2.06e-10,40,7.59,72800.0,6860.0
2.06e-10,40,6.92,73100.0,7090.0
2.06e-10,40,6.31,73300.0,7210.0
2.06e-10,40,5.75,74300.0,7890.0
2.06e-10,40,5.25,74200.0,7840.0
2.06e-10,40,4.79,74700.0,7940.0
2.06e-10,40,4.37,76000.0,8140.0
2.06e-10,40,3.98,75700.0,8070.0
2.06e-10,40,3.63,76600.0,8190.0
2.06e-10,40,3.31,77500.0,8730.0
2.06e-10,40,3.02,77600.0,9250.0
2.06e-10,40,2.75,79100.0,9980.0
2.06e-10,40,2.51,79600.0,9530.0
2.06e-10,40,2.29,80100.0,9670.0
2.06e-10,40,2.09,80800.0,9910.0
2.06e-10,40,1.91,81100.0,10200.0
2.06e-10,40,1.74,82400.0,10600.0
2.06e-10,40,1.58,82500.0,11000.0
2.06e-10,40,1.45,83100.0,10800.0
2.06e-10,40,1.32,84600.0,10800.0
2.06e-10,40,1.2,84300.0,11400.0
2.06e-10,40,1.1,86100.0,11800.0
2.06e-10,40,1.0,86000.0,12000.0
2.06e-10,45,1000000.0,3100.0,1140.0
2.06e-10,45,912000.0,3130.0,1220.0
2.06e-10,45,832000.0,3170.0,1300.0
2.06e-10,45,759000.0,3210.0,1390.0
2.06e-10,45,692000.0,3250.0,1480.0
2.06e-10,45,631000.0,3290.0,1580.0
2.06e-10,45,575000.0,3340.0,1690.0
2.06e-10,45,525000.0,3390.0,1810.0
2.06e-10,45,479000.0,3440.0,1930.0
2.06e-10,45,437000.0,3490.0,2070.0
2.06e-10,45,398000.0,3540.0,2220.0
2.06e-10,45,363000.0,3590.0,2370.0
2.06e-10,45,331000.0,3650.0,2540.0
2.06e-10,45,302000.0,3710.0,2730.0
2.06e-10,45,275000.0,3780.0,2940.0
2.06e-10,45,251000.0,3830.0,3160.0
2.06e-10,45,229000.0,3900.0,3400.0
2.06e-10,45,209000.0,3970.0,3670.0
2.06e-10,45,191000.0,4050.0,3960.0
2.06e-10,45,174000.0,4130.0,4280.0
2.06e-10,45,158000.0,4230.0,4630.0
2.06e-10,45,145000.0,4330.0,5010.0
2.06e-10,45,132000.0,4440.0,5420.0
2.06e-10,45,120000.0,4570.0,5880.0
2.06e-10,45,110000.0,4720.0,6380.0
2.06e-10,45,100000.0,4890.0,6920.0
2.06e-10,45,91200.0,5100.0,7500.0
2.06e-10,45,83200.0,5310.0,8150.0
2.06e-10,45,75900.0,5570.0,8840.0
2.06e-10,45,69200.0,5860.0,9570.0
2.06e-10,45,63100.0,6210.0,10400.0
2.06e-10,45,57500.0,6620.0,11200.0
2.06e-10,45,52500.0,7070.0,12200.0
2.06e-10,45,47900.0,7610.0,13200.0
2.06e-10,45,43700.0,8250.0,14200.0
2.06e-10,45,39800.0,8980.0,15300.0
2.06e-10,45,36300.0,9790.0,16500.0
2.06e-10,45,33100.0,10800.0,17700.0
2.06e-10,45,30200.0,11900.0,18900.0
2.06e-10,45,27500.0,13100.0,20200.0
2.06e-10,45,25100.0,14500.0,21500.0
2.06e-10,45,22900.0,16100.0,22700.0
2.06e-10,45,20900.0,17800.0,23900.0
2.06e-10,45,19100.0,19800.0,25000.0
2.06e-10,45,17400.0,21900.0,25900.0
2.06e-10,45,15800.0,24200.0,26800.0
2.06e-10,45,14500.0,26400.0,27500.0
2.06e-10,45,13200.0,28900.0,28000.0
2.06e-10,45,12000.0,31600.0,28200.0
2.06e-10,45,11000.0,36200.0,29000.0
2.06e-10,45,10000.0,39000.0,28700.0
2.06e-10,45,9120.0,41500.0,28000.0
2.06e-10,45,8320.0,44000.0,27200.0
2.06e-10,45,7590.0,46400.0,26400.0
2.06e-10,45,6920.0,48500.0,25100.0
2.06e-10,45,6310.0,50400.0,23700.0
2.06e-10,45,5750.0,52300.0,22700.0
2.06e-10,45,5250.0,53800.0,21300.0
2.06e-10,45,4790.0,55200.0,19800.0
2.06e-10,45,4370.0,56500.0,18500.0
2.06e-10,45,3980.0,57700.0,17200.0
2.06e-10,45,3630.0,58600.0,15800.0
2.06e-10,45,3310.0,59300.0,14400.0
2.06e-10,45,3020.0,60100.0,13400.0
2.06e-10,45,2750.0,60700.0,12200.0
2.06e-10,45,2510.0,61100.0,11000.0
2.06e-10,45,2290.0,61300.0,9940.0
2.06e-10,45,2090.0,61800.0,9120.0
2.06e-10,45,1910.0,62100.0,8300.0
2.06e-10,45,1740.0,62200.0,7390.0
2.06e-10,45,1580.0,62300.0,6600.0
2.06e-10,45,1450.0,62800.0,6050.0
2.06e-10,45,1320.0,62900.0,5390.0
2.06e-10,45,1200.0,62500.0,4670.0
2.06e-10,45,1100.0,62600.0,4130.0
2.06e-10,45,1000.0,62800.0,3760.0
2.06e-10,45,912.0,62700.0,3290.0
2.06e-10,45,832.0,62600.0,2860.0
2.06e-10,45,759.0,62600.0,2540.0
2.06e-10,45,692.0,62800.0,2240.0
2.06e-10,45,631.0,62600.0,1930.0
2.06e-10,45,575.0,62500.0,1670.0
2.06e-10,45,525.0,62700.0,1460.0
2.06e-10,45,479.0,62800.0,1260.0
2.06e-10,45,437.0,62500.0,1070.0
2.06e-10,45,398.0,62400.0,907.0
2.06e-10,45,363.0,62600.0,806.0
2.06e-10,45,331.0,62500.0,663.0
2.06e-10,45,302.0,62300.0,596.0
2.06e-10,45,275.0,62200.0,518.0
2.06e-10,45,251.0,62400.0,475.0
2.06e-10,45,229.0,62300.0,455.0
2.06e-10,45,209.0,62100.0,404.0
2.06e-10,45,191.0,62100.0,440.0
2.06e-10,45,174.0,62500.0,436.0
2.06e-10,45,158.0,62300.0,481.0
2.06e-10,45,145.0,62200.0,471.0
2.06e-10,45,132.0,62200.0,522.0
2.06e-10,45,120.0,62400.0,619.0
2.06e-10,45,110.0,62300.0,706.0
2.06e-10,45,100.0,62100.0,793.0
2.06e-10,45,91.2,62300.0,825.0
2.06e-10,45,83.2,62400.0,982.0
2.06e-10,45,75.9,62300.0,1260.0
2.06e-10,45,69.2,62200.0,1270.0
2.06e-10,45,63.1,62500.0,1320.0
2.06e-10,45,57.5,62800.0,1660.0
2.06e-10,45,52.5,61600.0,1640.0
2.06e-10,45,47.9,63300.0,1700.0
2.06e-10,45,43.7,63000.0,2200.0
2.06e-10,45,39.8,63100.0,2370.0
2.06e-10,45,36.3,62800.0,2700.0
2.06e-10,45,33.1,63200.0,2690.0
2.06e-10,45,30.2,63600.0,2940.0
2.06e-10,45,27.5,63600.0,3130.0
2.06e-10,45,25.1,63500.0,3330.0
2.06e-10,45,22.9,63700.0,3600.0
2.06e-10,45,20.9,64500.0,3840.0
2.06e-10,45,19.1,64500.0,4040.0
2.06e-10,45,17.4,64700.0,4430.0
2.06e-10,45,15.8,65100.0,4660.0
2.06e-10,45,14.5,65600.0,4840.0
2.06e-10,45,13.2,65600.0,5230.0
2.06e-10,45,12.0,66000.0,5560.0
2.06e-10,45,11.0,66300.0,5610.0
2.06e-10,45,10.0,66900.0,6020.0
2.06e-10,45,9.12,67000.0,6420.0
2.06e-10,45,8.32,67300.0,6340.0
2.06e-10,45,7.59,67800.0,6710.0
2.06e-10,45,6.92,68300.0,7280.0
2.06e-10,45,6.31,69000.0,7430.0
2.06e-10,45,5.75,69600.0,7470.0
2.06e-10,45,5.25,70000.0,7970.0
2.06e-10,45,4.79,70500.0,8200.0
2.06e-10,45,4.37,70800.0,8330.0
2.06e-10,45,3.98,71300.0,9160.0
2.06e-10,45,3.63,71700.0,9060.0
2.06e-10,45,3.31,72500.0,9120.0
2.06e-10,45,3.02,73600.0,9620.0
2.06e-10,45,2.75,74500.0,9390.0
2.06e-10,45,2.51,74500.0,9790.0
2.06e-10,45,2.29,75200.0,9970.0
2.06e-10,45,2.09,75900.0,10400.0
2.06e-10,45,1.91,76700.0,10700.0
2.06e-10,45,1.74,78000.0,10900.0
2.06e-10,45,1.58,78600.0,11400.0
2.06e-10,45,1.45,79700.0,10900.0
2.06e-10,45,1.32,81000.0,12000.0
2.06e-10,45,1.2,81200.0,11200.0
2.06e-10,45,1.1,81600.0,11700.0
2.06e-10,45,1.0,82800.0,12400.0
2.06e-10,50,1000000.0,3450.0,1280.0
2.06e-10,50,955000.0,3490.0,1300.0
2.06e-10,50,912000.0,3480.0,1360.0
2.06e-10,50,871000.0,3530.0,1410.0
2.06e-10,50,832000.0,3530.0,1440.0
2.06e-10,50,794000.0,3570.0,1500.0
2.06e-10,50,759000.0,3600.0,1540.0
2.06e-10,50,724000.0,3620.0,1580.0
2.06e-10,50,692000.0,3630.0,1630.0
2.06e-10,50,661000.0,3660.0,1680.0
2.06e-10,50,631000.0,3670.0,1740.0
2.06e-10,50,603000.0,3710.0,1800.0
2.06e-10,50,575000.0,3730.0,1850.0
2.06e-10,50,550000.0,3750.0,1920.0
2.06e-10,50,525000.0,3800.0,1970.0
2.06e-10,50,501000.0,3810.0,2030.0
2.06e-10,50,479000.0,3850.0,2110.0
2.06e-10,50,457000.0,3870.0,2170.0
2.06e-10,50,437000.0,3900.0,2230.0
2.06e-10,50,417000.0,3940.0,2310.0
2.06e-10,50,398000.0,3980.0,2370.0
2.06e-10,50,380000.0,3990.0,2460.0
2.06e-10,50,363000.0,4030.0,2530.0
2.06e-10,50,347000.0,4070.0,2630.0
2.06e-10,50,331000.0,4110.0,2690.0
2.06e-10,50,316000.0,4150.0,2800.0
2.06e-10,50,302000.0,4190.0,2880.0
2.06e-10,50,288000.0,4210.0,2990.0
2.06e-10,50,275000.0,4270.0,3080.0
2.06e-10,50,263000.0,4300.0,3180.0
2.06e-10,50,251000.0,4340.0,3290.0
2.06e-10,50,240000.0,4370.0,3400.0
2.06e-10,50,229000.0,4430.0,3520.0
2.06e-10,50,219000.0,4460.0,3640.0
2.06e-10,50,209000.0,4500.0,3770.0
2.06e-10,50,200000.0,4560.0,3900.0
2.06e-10,50,191000.0,4600.0,4040.0
2.06e-10,50,182000.0,4650.0,4190.0
2.06e-10,50,174000.0,4710.0,4330.0
2.06e-10,50,166000.0,4750.0,4490.0
2.06e-10,50,158000.0,4810.0,4660.0
2.06e-10,50,151000.0,4850.0,4820.0
2.06e-10,50,145000.0,4920.0,5000.0
2.06e-10,50,138000.0,4980.0,5190.0
2.06e-10,50,132000.0,5040.0,5380.0
2.06e-10,50,126000.0,5100.0,5580.0
2.06e-10,50,120000.0,5160.0,5790.0
2.06e-10,50,115000.0,5220.0,6020.0
2.06e-10,50,110000.0,5280.0,6240.0
2.06e-10,50,105000.0,5380.0,6490.0
2.06e-10,50,100000.0,5470.0,6730.0
2.06e-10,50,95500.0,5550.0,7000.0
2.06e-10,50,91200.0,5640.0,7280.0
2.06e-10,50,87100.0,5750.0,7560.0
2.06e-10,50,83200.0,5840.0,7860.0
2.06e-10,50,79400.0,5950.0,8160.0
2.06e-10,50,75900.0,6080.0,8500.0
2.06e-10,50,72400.0,6220.0,8810.0
2.06e-10,50,69200.0,6340.0,9180.0
2.06e-10,50,66100.0,6470.0,9530.0
2.06e-10,50,63100.0,6620.0,9920.0
2.06e-10,50,60300.0,6820.0,10300.0
2.06e-10,50,57500.0,7000.0,10700.0
2.06e-10,50,55000.0,7160.0,11100.0
2.06e-10,50,52500.0,7380.0,11600.0
2.06e-10,50,50100.0,7600.0,12000.0
2.06e-10,50,47900.0,7850.0,12500.0
2.06e-10,50,45700.0,8140.0,13000.0
2.06e-10,50,43700.0,8390.0,13500.0
2.06e-10,50,41700.0,8700.0,14000.0
2.06e-10,50,39800.0,9040.0,14500.0
2.06e-10,50,38000.0,9350.0,15100.0
2.06e-10,50,36300.0,9800.0,15600.0
2.06e-10,50,34700.0,10100.0,16200.0
2.06e-10,50,33100.0,10500.0,16700.0
2.06e-10,50,31600.0,11000.0,17400.0
2.06e-10,50,30200.0,11500.0,18000.0
2.06e-10,50,28800.0,12000.0,18600.0
2.06e-10,50,27500.0,12600.0,19200.0
2.06e-10,50,26300.0,13200.0,19800.0
2.06e-10,50,25100.0,13800.0,20500.0
2.06e-10,50,24000.0,14400.0,21100.0
2.06e-10,50,22900.0,15100.0,21700.0
2.06e-10,50,21900.0,15900.0,22300.0
2.06e-10,50,20900.0,16700.0,22900.0
2.06e-10,50,20000.0,17600.0,23600.0
2.06e-10,50,19100.0,18500.0,24100.0
2.06e-10,50,18200.0,19300.0,24700.0
2.06e-10,50,17400.0,20300.0,25200.0
2.06e-10,50,16600.0,21300.0,25800.0
2.06e-10,50,15800.0,22300.0,26300.0
2.06e-10,50,15100.0,23300.0,26800.0
2.06e-10,50,14500.0,24500.0,27300.0
2.06e-10,50,13800.0,25800.0,27500.0
2.06e-10,50,13200.0,26900.0,28000.0
2.06e-10,50,12600.0,28100.0,28300.0
2.06e-10,50,12000.0,29300.0,28600.0
2.06e-10,50,11500.0,30800.0,28800.0
2.06e-10,50,11000.0,31900.0,28800.0
2.06e-10,50,10500.0,35400.0,29400.0
2.06e-10,50,10000.0,36700.0,29400.0
2.06e-10,50,9550.0,37800.0,29200.0
2.06e-10,50,9120.0,39200.0,29200.0
2.06e-10,50,8710.0,40500.0,28900.0
2.06e-10,50,8320.0,41800.0,28600.0
2.06e-10,50,7940.0,43200.0,28200.0
2.06e-10,50,7590.0,44300.0,28000.0
2.06e-10,50,7240.0,45500.0,27500.0
2.06e-10,50,6920.0,46700.0,27000.0
2.06e-10,50,6610.0,47800.0,26600.0
2.06e-10,50,6310.0,49000.0,26100.0
2.06e-10,50,6030.0,49900.0,25500.0
2.06e-10,50,5750.0,50800.0,25000.0
2.06e-10,50,5500.0,51900.0,24400.0
2.06e-10,50,5250.0,52700.0,23800.0
2.06e-10,50,5010.0,53600.0,23200.0
2.06e-10,50,4790.0,54500.0,22500.0
2.06e-10,50,4570.0,55300.0,21800.0
2.06e-10,50,4370.0,56000.0,21100.0
2.06e-10,50,4170.0,56700.0,20600.0
2.06e-10,50,3980.0,57300.0,19900.0
2.06e-10,50,3800.0,57900.0,19200.0
2.06e-10,50,3630.0,58600.0,18600.0
2.06e-10,50,3470.0,59000.0,17800.0
2.06e-10,50,3310.0,59700.0,17100.0
2.06e-10,50,3160.0,60100.0,16600.0
2.06e-10,50,3020.0,60500.0,16100.0
2.06e-10,50,2880.0,61000.0,15400.0
2.06e-10,50,2750.0,61300.0,14900.0
2.06e-10,50,2630.0,61700.0,14200.0
2.06e-10,50,2510.0,62000.0,13800.0
2.06e-10,50,2400.0,62300.0,13200.0
2.06e-10,50,2290.0,62600.0,12700.0
2.06e-10,50,2190.0,63000.0,12100.0
2.06e-10,50,2090.0,63200.0,11600.0
2.06e-10,50,2000.0,63400.0,11200.0
2.06e-10,50,1910.0,63600.0,10700.0
2.06e-10,50,1820.0,63900.0,10400.0
2.06e-10,50,1740.0,64000.0,9830.0
2.06e-10,50,1660.0,64100.0,9420.0
2.06e-10,50,1580.0,64300.0,9020.0
2.06e-10,50,1510.0,64400.0,8570.0
2.06e-10,50,1450.0,64500.0,8180.0
2.06e-10,50,1380.0,64600.0,7800.0
2.06e-10,50,1320.0,64800.0,7440.0
2.06e-10,50,1260.0,64900.0,7150.0
2.06e-10,50,1200.0,65000.0,6780.0
2.06e-10,50,1150.0,65100.0,6610.0
2.06e-10,50,1100.0,65000.0,6210.0
2.06e-10,50,1050.0,65300.0,6030.0
2.06e-10,50,1000.0,65300.0,5760.0
2.06e-10,50,955.0,65500.0,5300.0
2.06e-10,50,912.0,65500.0,5050.0
2.06e-10,50,871.0,65500.0,4920.0
2.06e-10,50,832.0,65400.0,4630.0
2.06e-10,50,794.0,65600.0,4370.0
2.06e-10,50,759.0,65700.0,4170.0
2.06e-10,50,724.0,65600.0,4050.0
2.06e-10,50,692.0,65700.0,3790.0
2.06e-10,50,661.0,65700.0,3610.0
2.06e-10,50,631.0,65700.0,3500.0
2.06e-10,50,603.0,65800.0,3400.0
2.06e-10,50,575.0,65800.0,3210.0
2.06e-10,50,550.0,65700.0,3100.0
2.06e-10,50,525.0,65800.0,2910.0
2.06e-10,50,501.0,65900.0,2810.0
2.06e-10,50,479.0,65700.0,2760.0
2.06e-10,50,457.0,65900.0,2510.0
2.06e-10,50,437.0,65900.0,2210.0
2.06e-10,50,417.0,65900.0,2290.0
2.06e-10,50,398.0,65900.0,2040.0
2.06e-10,50,380.0,65900.0,1990.0
2.06e-10,50,363.0,65800.0,1930.0
2.06e-10,50,347.0,66000.0,1910.0
2.06e-10,50,331.0,65800.0,1750.0
2.06e-10,50,316.0,66000.0,1740.0
2.06e-10,50,302.0,66000.0,1740.0
2.06e-10,50,288.0,65800.0,1560.0
2.06e-10,50,275.0,66000.0,1530.0
2.06e-10,50,263.0,65900.0,1420.0
2.06e-10,50,251.0,65800.0,1460.0
2.06e-10,50,240.0,66000.0,1440.0
2.06e-10,50,229.0,65700.0,1340.0
2.06e-10,50,219.0,65900.0,1290.0
2.06e-10,50,209.0,66000.0,1270.0
2.06e-10,50,200.0,65900.0,1390.0
2.06e-10,50,191.0,66000.0,1330.0
2.06e-10,50,182.0,66000.0,1240.0
2.06e-10,50,174.0,66000.0,1240.0
2.06e-10,50,166.0,65900.0,1240.0
2.06e-10,50,158.0,65900.0,1210.0
2.06e-10,50,151.0,66100.0,1200.0
2.06e-10,50,145.0,66000.0,1260.0
2.06e-10,50,138.0,65900.0,1210.0
2.06e-10,50,132.0,65800.0,1260.0
2.06e-10,50,126.0,66000.0,1220.0
2.06e-10,50,120.0,66000.0,1260.0
2.06e-10,50,115.0,65800.0,1190.0
2.06e-10,50,110.0,66000.0,1360.0
2.06e-10,50,105.0,66000.0,1300.0
2.06e-10,50,100.0,66000.0,1290.0
2.06e-10,50,95.5,66100.0,1460.0
2.06e-10,50,91.2,66000.0,1550.0
2.06e-10,50,87.1,66000.0,1480.0
2.06e-10,50,83.2,66100.0,1590.0
2.06e-10,50,79.4,66100.0,1640.0
2.06e-10,50,75.9,66100.0,1610.0
2.06e-10,50,72.4,66100.0,1680.0
2.06e-10,50,69.2,66100.0,1780.0
2.06e-10,50,66.1,66200.0,1770.0
2.06e-10,50,63.1,66200.0,1830.0
2.06e-10,50,60.3,66200.0,1900.0
2.06e-10,50,57.5,66400.0,2160.0
2.06e-10,50,55.0,66300.0,2100.0
2.06e-10,50,52.5,66800.0,2330.0
2.06e-10,50,50.1,62800.0,1760.0
2.06e-10,50,47.9,66200.0,1790.0
2.06e-10,50,45.7,66500.0,2430.0
2.06e-10,50,43.7,66500.0,2650.0
2.06e-10,50,41.7,65700.0,2160.0
2.06e-10,50,39.8,66500.0,2750.0
2.06e-10,50,38.0,66500.0,2950.0
2.06e-10,50,36.3,66200.0,2770.0
2.06e-10,50,34.7,66700.0,3050.0
2.06e-10,50,33.1,66800.0,3170.0
2.06e-10,50,31.6,66900.0,3340.0
2.06e-10,50,30.2,66900.0,3330.0
2.06e-10,50,28.8,67000.0,3420.0
2.06e-10,50,27.5,67100.0,3620.0
2.06e-10,50,26.3,67100.0,3710.0
2.06e-10,50,25.1,67100.0,3900.0
2.06e-10,50,24.0,67300.0,4060.0
2.06e-10,50,22.9,67500.0,4100.0
2.06e-10,50,21.9,67400.0,4370.0
2.06e-10,50,20.9,67700.0,4380.0
2.06e-10,50,20.0,67600.0,4570.0
2.06e-10,50,19.1,67800.0,4660.0
2.06e-10,50,18.2,68000.0,4830.0
2.06e-10,50,17.4,68100.0,4900.0
2.06e-10,50,16.6,68300.0,5200.0
2.06e-10,50,15.8,68300.0,5230.0
2.06e-10,50,15.1,68400.0,5450.0
2.06e-10,50,14.5,68700.0,5520.0
2.06e-10,50,13.8,68800.0,5710.0
2.06e-10,50,13.2,69100.0,5890.0
2.06e-10,50,12.6,69200.0,6120.0
2.06e-10,50,12.0,69400.0,6260.0
2.06e-10,50,11.5,69700.0,6460.0
2.06e-10,50,11.0,69800.0,6610.0
2.06e-10,50,10.5,70000.0,6790.0
2.06e-10,50,10.0,70200.0,6980.0
2.06e-10,50,9.55,70400.0,7060.0
2.06e-10,50,9.12,70600.0,7160.0
2.06e-10,50,8.71,70800.0,7500.0
2.06e-10,50,8.32,70900.0,7620.0
2.06e-10,50,7.94,71300.0,7820.0
2.06e-10,50,7.59,71500.0,7990.0
2.06e-10,50,7.24,71800.0,8140.0
2.06e-10,50,6.92,72000.0,8370.0
2.06e-10,50,6.61,72100.0,8540.0
2.06e-10,50,6.31,72500.0,8590.0
2.06e-10,50,6.03,72800.0,8840.0
2.06e-10,50,5.75,73200.0,9100.0
